cat_mod(Clone)	0.3443913	-1.099586	1.216045	0	0	0
Sphere(Clone)	0.075656	-0.4224357	-0.2014497	0	0	0
Sphere(Clone)	-0.1142624	-0.1088658	-0.3435466	0	0	0
Sphere(Clone)	0.1671507	-0.2211342	-0.2171063	0	0	0
Sphere(Clone)	0.2840557	0.3388397	0.2124258	0	0	0
Sphere(Clone)	0.4198868	-0.1157286	0.1237326	0	0	0
Sphere(Clone)	0.1729003	-0.1379115	-0.321906	0	0	0
Sphere(Clone)	0.1457975	-0.2779963	-0.06334001	0	0	0
Sphere(Clone)	0.1535793	-0.07511932	0.1268855	0	0	0
Sphere(Clone)	0.4413099	0.09203118	0.2002421	0	0	0
Sphere(Clone)	-0.4681919	-0.03120154	-0.02102643	0	0	0
Sphere(Clone)	0.1056548	0.3582038	-0.01300198	0	0	0
Sphere(Clone)	-0.03026313	0.09438485	0.4880014	0	0	0
Sphere(Clone)	-0.1137921	0.1573218	-0.1621215	0	0	0
Sphere(Clone)	0.2113136	0.3773776	-0.08644146	0	0	0
Sphere(Clone)	0.402215	-0.1839798	-0.1899434	0	0	0
Sphere(Clone)	-0.4236057	-0.08794254	0.2422539	0	0	0
Sphere(Clone)	0.2779313	0.3176392	0.1340369	0	0	0
Sphere(Clone)	-0.1597804	-0.02389222	0.2021124	0	0	0
Sphere(Clone)	0.001833618	-0.1057426	-0.03994471	0	0	0
Sphere(Clone)	-0.1990909	-0.0807969	-0.2037484	0	0	0
Sphere(Clone)	0.293432	0.1293243	-0.009640992	0	0	0
Sphere(Clone)	0.05670506	-0.04110223	0.4728173	0	0	0
Sphere(Clone)	-0.07519728	-0.1057337	-0.09709352	0	0	0
Sphere(Clone)	-0.1897109	-0.188657	-0.08862931	0	0	0
Sphere(Clone)	-0.3102473	-0.3339372	-0.02174824	0	0	0
Sphere(Clone)	0.2392003	-0.007359207	0.2558984	0	0	0
Sphere(Clone)	-0.3671898	-0.09157974	-0.2767999	0	0	0
Sphere(Clone)	0.006022274	0.2012042	0.1661627	0	0	0
Sphere(Clone)	0.01956815	-0.3193539	0.3704	0	0	0
Sphere(Clone)	0.4161974	0.2634718	0.01193863	0	0	0
Sphere(Clone)	0.02196997	-0.4460193	0.08570677	0	0	0
Sphere(Clone)	-0.2993053	-0.1008177	0.2116797	0	0	0
Sphere(Clone)	0.4486594	0.0213626	0.2177099	0	0	0
Sphere(Clone)	0.05199498	-0.1476397	-0.3865042	0	0	0
Sphere(Clone)	0.1631644	-0.08897203	-0.1318813	0	0	0
Sphere(Clone)	0.1646849	0.2254929	-0.2244409	0	0	0
Sphere(Clone)	-0.1537784	-0.2614251	-0.1370358	0	0	0
Sphere(Clone)	0.09899479	0.03406852	0.09192437	0	0	0
Sphere(Clone)	-0.1880043	0.0006850362	0.4307786	0	0	0
Sphere(Clone)	0.1429852	-0.009753883	0.09937185	0	0	0
Sphere(Clone)	-0.2034518	-0.2532783	0.1361883	0	0	0
Sphere(Clone)	-0.4121881	0.07115012	0.07035977	0	0	0
Sphere(Clone)	-0.03401381	-0.2016349	0.149224	0	0	0
Sphere(Clone)	0.1851326	0.4195061	-0.0446586	0	0	0
Sphere(Clone)	-0.04972261	0.09429067	-0.2484111	0	0	0
Sphere(Clone)	0.3286415	0.2778212	0.1202013	0	0	0
Sphere(Clone)	-0.05942875	-0.2108154	0.08062023	0	0	0
Sphere(Clone)	-0.3789648	0.1956388	0.1567952	0	0	0
Sphere(Clone)	-0.2682977	-0.07175595	0.317372	0	0	0
Sphere(Clone)	-0.3683499	-0.06299251	-0.1998468	0	0	0
Sphere(Clone)	-0.0220781	-0.3523786	0.2603637	0	0	0
Sphere(Clone)	-0.05547339	-0.0285663	0.1644831	0	0	0
Sphere(Clone)	-0.0156725	0.1442338	0.1182168	0	0	0
Sphere(Clone)	0.1759407	0.2878369	-0.02415413	0	0	0
Sphere(Clone)	-0.3654279	0.09047109	0.1948402	0	0	0
Sphere(Clone)	-0.1167315	0.360797	-0.1706495	0	0	0
Sphere(Clone)	0.1578607	-0.06712753	0.3907617	0	0	0
Sphere(Clone)	0.1056065	-0.05116576	0.4150195	0	0	0
Sphere(Clone)	-0.1575173	0.1621286	0.2231979	0	0	0
Sphere(Clone)	0.09651893	-0.3838251	-0.1614088	0	0	0
Sphere(Clone)	0.2746524	-0.3755326	0.08942014	0	0	0
Sphere(Clone)	0.2845863	-0.03914636	0.398518	0	0	0
Sphere(Clone)	0.11004	0.04297286	-0.1025234	0	0	0
Sphere(Clone)	0.06655449	-0.197726	0.2379203	0	0	0
Sphere(Clone)	-0.2095437	0.01957422	-0.3330349	0	0	0
Sphere(Clone)	0.297781	-0.08519298	0.1490342	0	0	0
Sphere(Clone)	0.2016481	-0.2247586	-0.1877086	0	0	0
Sphere(Clone)	-0.02334672	0.1645882	-0.04968125	0	0	0
Sphere(Clone)	0.01301187	0.4363046	-0.2081286	0	0	0
Sphere(Clone)	-0.07925278	-0.4392246	0.2166197	0	0	0
Sphere(Clone)	-0.1746188	-0.223465	-0.2455139	0	0	0
Sphere(Clone)	0.1083083	-0.3215394	0.2365622	0	0	0
Sphere(Clone)	-0.01606315	0.1935991	-0.1653331	0	0	0
Sphere(Clone)	-0.3188692	-0.001453936	-0.1861297	0	0	0
Sphere(Clone)	0.1321976	-0.1874081	0.4191193	0	0	0
Sphere(Clone)	0.4058309	-0.285394	-0.0008198619	0	0	0
Sphere(Clone)	-0.2769626	-0.1354581	0.0285458	0	0	0
Sphere(Clone)	-0.2429127	-0.1075266	0.3804402	0	0	0
Sphere(Clone)	-0.02726763	0.1324724	-0.1559827	0	0	0
Sphere(Clone)	0.2015164	-0.1401413	0.3622959	0	0	0
Sphere(Clone)	0.07290715	-0.2541543	-0.2667115	0	0	0
Sphere(Clone)	0.09575146	-0.4310146	0.2336147	0	0	0
Sphere(Clone)	0.1641418	0.1967326	0.02125698	0	0	0
Sphere(Clone)	0.3489376	-0.2483754	-0.09445459	0	0	0
Sphere(Clone)	-0.2363495	0.2138246	0.269598	0	0	0
Sphere(Clone)	0.3240718	-0.04060727	0.2229863	0	0	0
Sphere(Clone)	-0.3426285	0.2937165	-0.03065687	0	0	0
Sphere(Clone)	-0.3993959	0.1485385	-0.1607258	0	0	0
Sphere(Clone)	-0.03235322	0.320183	-0.3456357	0	0	0
Sphere(Clone)	-0.1305189	-0.3620663	-0.008189261	0	0	0
Sphere(Clone)	0.1094212	0.1552905	-0.03145927	0	0	0
Sphere(Clone)	-0.02658361	-0.126518	-0.1440946	0	0	0
Sphere(Clone)	-0.3928221	-0.0386706	0.2505202	0	0	0
Sphere(Clone)	0.07862264	0.0131529	-0.2176221	0	0	0
Sphere(Clone)	0.121252	0.3645039	0.3152034	0	0	0
Sphere(Clone)	-0.2902272	0.3145162	-0.1079629	0	0	0
Sphere(Clone)	0.3588316	-0.1264071	0.01109558	0	0	0
Sphere(Clone)	0.1118631	0.2850646	-0.2401206	0	0	0
Sphere(Clone)	0.08751017	0.488048	0.002966225	0	0	0
Sphere(Clone)	-0.07274228	-0.1664836	0.1946438	0	0	0
